,DATETIMEDATA,PM25,O3,WS,TEMP,RH,WD,stationID
1229,2024-02-21 05:00:00,20.6,4.0,1,26.0,89,109,44t
1230,2024-02-21 06:00:00,25.7,2.0,1,26.0,89,112,44t
1231,2024-02-21 07:00:00,21.8,7.0,1,26.0,87,109,44t
1232,2024-02-21 08:00:00,24.0,16.0,1,28.0,72,108,44t
1233,2024-02-21 09:00:00,17.7,23.0,1,30.0,62,102,44t
1234,2024-02-21 10:00:00,12.8,31.0,1,32.0,54,118,44t
1235,2024-02-21 11:00:00,10.2,11.415652173913044,1,33.0,47,130,44t
1236,2024-02-21 12:00:00,9.2,22.0,1,34.0,45,127,44t
1237,2024-02-21 13:00:00,9.5,23.0,1,34.0,44,142,44t
1238,2024-02-21 14:00:00,8.4,28.0,2,34.0,43,147,44t
1239,2024-02-21 15:00:00,13.6,30.0,1,34.0,45,155,44t
1240,2024-02-21 16:00:00,17.9,28.0,1,33.0,52,174,44t
1241,2024-02-21 17:00:00,14.0,25.0,2,31.0,57,151,44t
1242,2024-02-21 18:00:00,16.1,22.0,1,30.0,66,138,44t
1243,2024-02-21 19:00:00,19.4,19.0,1,29.0,71,120,44t
1244,2024-02-21 20:00:00,14.4,20.0,1,28.0,73,116,44t
1245,2024-02-21 21:00:00,18.2,30.0,1,28.0,74,113,44t
1246,2024-02-21 22:00:00,16.4,29.0,1,28.0,75,109,44t
1247,2024-02-21 23:00:00,11.4,20.0,1,28.0,76,107,44t
1248,2024-02-22 00:00:00,17.5,19.0,1,28.0,76,106,44t
1249,2024-02-22 01:00:00,17.0,17.0,1,27.0,78,108,44t
1250,2024-02-22 02:00:00,15.6,14.0,1,27.0,81,106,44t
1251,2024-02-22 03:00:00,13.4,12.0,1,26.0,83,114,44t
1252,2024-02-22 04:00:00,11.8,7.0,1,26.0,86,109,44t
1253,2024-02-22 05:00:00,20.1,11.0,1,26.0,83,101,44t
1254,2024-02-22 06:00:00,20.5,3.0,1,26.0,85,105,44t
1255,2024-02-22 07:00:00,25.9,4.0,1,26.0,84,103,44t
1256,2024-02-22 08:00:00,25.4,21.0,1,29.0,69,118,44t
1257,2024-02-22 09:00:00,15.2,25.0,1,31.0,60,108,44t
1258,2024-02-22 10:00:00,12.9,27.0,1,31.0,56,134,44t
1259,2024-02-22 11:00:00,13.2,27.0,1,33.0,51,136,44t
1260,2024-02-22 12:00:00,10.0,11.415652173913044,1,33.0,48,138,44t
1261,2024-02-22 13:00:00,11.2,24.0,1,33.0,46,144,44t
1262,2024-02-22 14:00:00,8.5,24.0,1,33.0,45,170,44t
1263,2024-02-22 15:00:00,8.6,22.0,1,33.0,45,156,44t
1264,2024-02-22 16:00:00,7.9,22.0,2,33.0,49,138,44t
1265,2024-02-22 17:00:00,9.7,21.0,1,31.0,55,156,44t
1266,2024-02-22 18:00:00,10.3,20.0,1,29.0,64,157,44t
1267,2024-02-22 19:00:00,11.2,19.0,1,29.0,68,118,44t
1268,2024-02-22 20:00:00,12.0,21.0,2,28.0,69,118,44t
1269,2024-02-22 21:00:00,12.5,22.0,1,28.0,70,110,44t
1270,2024-02-22 22:00:00,9.8,28.0,1,28.0,72,109,44t
1271,2024-02-22 23:00:00,9.3,20.0,1,28.0,74,107,44t
1272,2024-02-23 00:00:00,10.5,15.0,1,27.0,76,106,44t
1273,2024-02-23 01:00:00,12.6,10.0,1,27.0,79,107,44t
1274,2024-02-23 02:00:00,16.2,10.0,1,26.0,82,106,44t
1275,2024-02-23 03:00:00,14.8,9.0,1,26.0,84,105,44t
1276,2024-02-23 04:00:00,16.9,8.0,1,26.0,85,105,44t
1277,2024-02-23 05:00:00,16.1,5.0,1,25.0,87,106,44t
1278,2024-02-23 06:00:00,21.7,2.0,1,25.0,88,105,44t
1279,2024-02-23 07:00:00,23.0,5.0,1,26.0,83,102,44t
1280,2024-02-23 08:00:00,17.6904,11.415652173913044,1,28.0,71,113,44t
1281,2024-02-23 09:00:00,17.6904,11.415652173913044,1,30.0,63,131,44t
1282,2024-02-23 10:00:00,12.1,11.415652173913044,1,31.0,56,159,44t
1283,2024-02-23 11:00:00,10.1,11.415652173913044,1,32.0,52,164,44t
1284,2024-02-23 12:00:00,7.3,11.415652173913044,1,32.0,50,171,44t
1285,2024-02-23 13:00:00,6.9,11.415652173913044,1,33.0,49,176,44t
1286,2024-02-23 14:00:00,5.3,11.415652173913044,1,33.0,48,175,44t
1287,2024-02-23 15:00:00,5.6,11.415652173913044,1,33.0,50,185,44t
1288,2024-02-23 16:00:00,8.6,11.415652173913044,1,32.0,52,192,44t
1289,2024-02-23 17:00:00,10.0,11.415652173913044,1,31.0,53,189,44t
1290,2024-02-23 18:00:00,12.1,11.415652173913044,1,30.0,62,136,44t
1291,2024-02-23 19:00:00,10.4,11.415652173913044,1,29.0,68,131,44t
1292,2024-02-23 20:00:00,15.6,11.415652173913044,1,28.0,71,112,44t
1293,2024-02-23 21:00:00,18.3,11.415652173913044,1,28.0,73,113,44t
1294,2024-02-23 22:00:00,12.4,11.415652173913044,1,28.0,75,111,44t
1295,2024-02-23 23:00:00,10.2,11.415652173913044,1,28.0,75,115,44t
1296,2024-02-24 00:00:00,12.6,11.415652173913044,1,27.0,76,109,44t
1297,2024-02-24 01:00:00,10.0,11.415652173913044,1,27.0,75,117,44t
1298,2024-02-24 02:00:00,11.4,11.415652173913044,1,27.0,73,119,44t
1299,2024-02-24 03:00:00,7.2,11.415652173913044,1,27.0,76,110,44t
1300,2024-02-24 04:00:00,8.8,11.415652173913044,1,27.0,77,106,44t
1301,2024-02-24 05:00:00,11.1,11.415652173913044,1,27.0,76,103,44t
1302,2024-02-24 06:00:00,18.9,11.415652173913044,1,26.0,78,103,44t
1303,2024-02-24 07:00:00,15.0,11.415652173913044,1,27.0,75,92,44t
1304,2024-02-24 08:00:00,10.3,11.415652173913044,1,29.0,67,115,44t
1305,2024-02-24 09:00:00,13.7,11.415652173913044,1,31.0,58,115,44t
1306,2024-02-24 10:00:00,11.7,11.415652173913044,1,31.0,54,125,44t
1307,2024-02-24 11:00:00,10.2,11.415652173913044,1,32.0,47,161,44t
1308,2024-02-24 12:00:00,8.2,11.415652173913044,1,33.0,47,139,44t
1309,2024-02-24 13:00:00,9.2,11.415652173913044,1,33.0,46,152,44t
1310,2024-02-24 14:00:00,6.8,11.415652173913044,1,33.0,48,149,44t
1311,2024-02-24 15:00:00,6.4,11.415652173913044,1,33.0,48,166,44t
1312,2024-02-24 16:00:00,12.4,11.415652173913044,1,32.0,51,159,44t
1313,2024-02-24 17:00:00,10.9,11.415652173913044,1,31.0,54,179,44t
1314,2024-02-24 18:00:00,14.0,11.415652173913044,1,30.0,61,190,44t
1315,2024-02-24 19:00:00,17.5,11.415652173913044,1,29.0,68,154,44t
1316,2024-02-24 20:00:00,16.1,11.415652173913044,2,28.0,69,132,44t
1317,2024-02-24 21:00:00,12.7,11.415652173913044,1,28.0,71,121,44t
1318,2024-02-24 22:00:00,11.1,11.415652173913044,2,28.0,74,118,44t
1319,2024-02-24 23:00:00,17.0,11.415652173913044,1,28.0,72,114,44t
1320,2024-02-25 00:00:00,13.3,11.415652173913044,1,28.0,72,123,44t
1321,2024-02-25 01:00:00,10.5,11.415652173913044,1,27.0,73,135,44t
1322,2024-02-25 02:00:00,10.8,11.415652173913044,1,27.0,74,144,44t
1323,2024-02-25 03:00:00,7.1,11.415652173913044,1,27.0,75,92,44t
1324,2024-02-25 04:00:00,10.0,11.415652173913044,1,26.0,77,97,44t
1325,2024-02-25 05:00:00,13.3,11.415652173913044,1,26.0,77,100,44t
1326,2024-02-25 06:00:00,16.3,11.415652173913044,1,26.0,78,97,44t
1327,2024-02-25 07:00:00,13.2,11.415652173913044,1,27.0,75,100,44t
1328,2024-02-25 08:00:00,13.7,11.415652173913044,1,29.0,65,92,44t
1329,2024-02-25 09:00:00,10.5,11.415652173913044,1,31.0,59,111,44t
1330,2024-02-25 10:00:00,12.4,11.415652173913044,1,32.0,54,135,44t
1331,2024-02-25 11:00:00,17.8,11.415652173913044,1,33.0,48,138,44t
1332,2024-02-25 12:00:00,15.7,11.415652173913044,1,34.0,44,185,44t
1333,2024-02-25 13:00:00,12.0,11.415652173913044,1,33.0,51,172,44t
1334,2024-02-25 14:00:00,13.6,11.415652173913044,1,33.0,52,159,44t
1335,2024-02-25 15:00:00,17.5,11.415652173913044,1,33.0,54,155,44t
1336,2024-02-25 16:00:00,20.0,11.415652173913044,2,32.0,58,153,44t
1337,2024-02-25 17:00:00,20.4,11.415652173913044,2,31.0,61,156,44t
1338,2024-02-25 18:00:00,22.6,11.415652173913044,1,29.0,67,144,44t
1339,2024-02-25 19:00:00,26.2,11.415652173913044,2,29.0,69,126,44t
1340,2024-02-25 20:00:00,25.4,11.415652173913044,1,29.0,72,185,44t
1341,2024-02-25 21:00:00,19.1,11.415652173913044,1,28.0,72,142,44t
1342,2024-02-25 22:00:00,21.2,11.415652173913044,1,28.0,68,140,44t
1343,2024-02-25 23:00:00,17.7,11.415652173913044,1,28.0,70,113,44t
1344,2024-02-26 00:00:00,18.1,11.415652173913044,1,28.0,72,120,44t
1345,2024-02-26 01:00:00,15.2,11.415652173913044,1,28.0,74,124,44t
1346,2024-02-26 02:00:00,14.8,11.415652173913044,1,27.0,74,125,44t
1347,2024-02-26 03:00:00,12.9,11.415652173913044,1,27.0,74,122,44t
1348,2024-02-26 04:00:00,17.3,11.415652173913044,1,27.0,75,123,44t
1349,2024-02-26 05:00:00,15.6,11.415652173913044,1,27.0,75,122,44t
1350,2024-02-26 06:00:00,27.4,11.415652173913044,1,27.0,76,115,44t
1351,2024-02-26 07:00:00,27.3,11.415652173913044,1,28.0,73,121,44t
1352,2024-02-26 08:00:00,19.2,11.415652173913044,1,29.0,68,117,44t
1353,2024-02-26 09:00:00,22.5,11.415652173913044,1,30.0,63,135,44t
1354,2024-02-26 10:00:00,22.4,11.415652173913044,1,32.0,55,200,44t
1355,2024-02-26 11:00:00,18.9,11.415652173913044,1,32.0,52,158,44t
1356,2024-02-26 12:00:00,20.0,11.415652173913044,1,33.0,49,221,44t
1357,2024-02-26 13:00:00,18.3,11.415652173913044,1,33.0,45,171,44t
1358,2024-02-26 14:00:00,17.8,11.415652173913044,1,33.0,47,201,44t
1359,2024-02-26 15:00:00,19.8,11.415652173913044,1,33.0,51,153,44t
1360,2024-02-26 16:00:00,18.3,11.415652173913044,1,32.0,54,163,44t
1361,2024-02-26 17:00:00,16.8,11.415652173913044,1,31.0,56,187,44t
1362,2024-02-26 18:00:00,22.9,11.415652173913044,1,30.0,63,158,44t
1363,2024-02-26 19:00:00,19.8,11.415652173913044,1,29.0,69,170,44t
1364,2024-02-26 20:00:00,20.2,11.415652173913044,1,29.0,72,191,44t
1365,2024-02-26 21:00:00,16.0,11.415652173913044,1,28.0,72,139,44t
1366,2024-02-26 22:00:00,18.7,11.415652173913044,1,28.0,72,119,44t
1367,2024-02-26 23:00:00,16.6,11.415652173913044,1,28.0,72,116,44t
1368,2024-02-27 00:00:00,14.1,11.415652173913044,1,28.0,72,102,44t
1369,2024-02-27 01:00:00,17.2,11.415652173913044,1,28.0,73,96,44t
1370,2024-02-27 02:00:00,11.5,11.415652173913044,1,28.0,74,114,44t
1371,2024-02-27 03:00:00,9.7,11.415652173913044,1,27.0,75,94,44t
1372,2024-02-27 04:00:00,12.4,11.415652173913044,1,27.0,77,95,44t
1373,2024-02-27 05:00:00,18.8,11.415652173913044,1,27.0,77,114,44t
1374,2024-02-27 06:00:00,24.7,11.415652173913044,1,27.0,77,103,44t
1375,2024-02-27 07:00:00,17.7,11.415652173913044,1,27.0,75,108,44t
1376,2024-02-27 08:00:00,20.6,11.415652173913044,1,29.0,67,96,44t
1377,2024-02-27 09:00:00,18.4,11.415652173913044,1,30.0,62,119,44t
1378,2024-02-27 10:00:00,17.6904,0.0,1,32.0,52,162,44t
1379,2024-02-27 11:00:00,17.6904,5.0,1,32.0,51,149,44t
1380,2024-02-27 12:00:00,15.3,13.0,1,33.0,49,188,44t
1381,2024-02-27 13:00:00,12.3,2.0,1,33.0,48,168,44t
1382,2024-02-27 14:00:00,10.2,21.0,1,33.0,49,186,44t
1383,2024-02-27 15:00:00,18.1,23.0,1,32.0,51,190,44t
1384,2024-02-27 16:00:00,13.5,0.0,1,32.0,56,181,44t
1385,2024-02-27 17:00:00,12.1,11.415652173913044,1,30.0,61,197,44t
1386,2024-02-27 18:00:00,15.3,3.0,1,29.0,66,178,44t
1387,2024-02-27 19:00:00,21.7,9.0,1,29.0,67,162,44t
1388,2024-02-27 20:00:00,17.5,1.0,1,29.0,68,134,44t
1389,2024-02-27 21:00:00,21.1,0.0,1,29.0,69,140,44t
1390,2024-02-27 22:00:00,23.2,0.0,1,29.0,70,111,44t
1391,2024-02-27 23:00:00,16.2,8.0,1,28.0,71,120,44t
