,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD,stationID
4278,2024-01-05 06:00:00,13.8,,1.0,,,,1,26,75,110,44t
4279,2024-01-05 07:00:00,19.9,,1.0,,,,1,27,74,107,44t
4280,2024-01-05 08:00:00,20.1,,0.0,,,,1,28,69,90,44t
4281,2024-01-05 09:00:00,19.0,,0.0,,,,1,30,66,114,44t
4282,2024-01-05 10:00:00,18.5,,2.0,,,,1,30,63,148,44t
4283,2024-01-05 11:00:00,21.3,,7.0,,,,1,31,56,214,44t
4284,2024-01-05 12:00:00,17.6,,1.0,,,,1,31,56,232,44t
4285,2024-01-05 13:00:00,15.3,,7.0,,,,1,32,49,190,44t
4286,2024-01-05 14:00:00,12.4,,,,,,1,31,53,175,44t
4287,2024-01-05 15:00:00,13.1,,32.0,,,,1,31,55,201,44t
4288,2024-01-05 16:00:00,11.6,,30.0,,,,1,30,58,177,44t
4289,2024-01-05 17:00:00,18.0,,30.0,,,,1,29,65,152,44t
4290,2024-01-05 18:00:00,19.2,,8.0,,,,1,28,70,173,44t
4291,2024-01-05 19:00:00,19.4,,2.0,,,,1,28,70,151,44t
4292,2024-01-05 20:00:00,22.4,,1.0,,,,1,28,70,123,44t
4293,2024-01-05 21:00:00,20.4,,1.0,,,,1,28,71,104,44t
4294,2024-01-05 22:00:00,21.6,,9.0,,,,1,27,72,99,44t
4295,2024-01-05 23:00:00,17.1,,20.0,,,,1,27,74,114,44t
4296,2024-01-06 00:00:00,18.6,,2.0,,,,1,27,77,111,44t
4297,2024-01-06 01:00:00,19.9,,1.0,,,,1,27,78,115,44t
4298,2024-01-06 02:00:00,20.1,,0.0,,,,1,27,78,114,44t
4299,2024-01-06 03:00:00,22.7,,1.0,,,,1,27,78,113,44t
4300,2024-01-06 04:00:00,20.6,,0.0,,,,1,26,79,108,44t
4301,2024-01-06 05:00:00,20.6,,4.0,,,,1,26,83,105,44t
4302,2024-01-06 06:00:00,20.0,,3.0,,,,1,26,82,110,44t
4303,2024-01-06 07:00:00,23.2,,0.0,,,,1,26,83,111,44t
4304,2024-01-06 08:00:00,24.0,,1.0,,,,1,29,70,123,44t
4305,2024-01-06 09:00:00,23.8,,14.0,,,,1,29,68,141,44t
4306,2024-01-06 10:00:00,28.7,,12.0,,,,1,30,59,171,44t
4307,2024-01-06 11:00:00,30.5,,1.0,,,,1,31,57,178,44t
4308,2024-01-06 12:00:00,20.2,,1.0,,,,1,31,59,194,44t
4309,2024-01-06 13:00:00,21.1,,13.0,,,,1,31,58,180,44t
4310,2024-01-06 14:00:00,18.8,,1.0,,,,1,31,58,170,44t
4311,2024-01-06 15:00:00,22.4,,,,,,1,31,57,202,44t
4312,2024-01-06 16:00:00,20.7,,7.0,,,,1,31,61,168,44t
4313,2024-01-06 17:00:00,17.8,,4.0,,,,1,29,65,145,44t
4314,2024-01-06 18:00:00,16.7,,4.0,,,,1,29,70,147,44t
4315,2024-01-06 19:00:00,17.8,,6.0,,,,1,28,73,148,44t
4316,2024-01-06 20:00:00,20.7,,2.0,,,,1,28,75,121,44t
4317,2024-01-06 21:00:00,15.9,,20.0,,,,1,28,75,114,44t
4318,2024-01-06 22:00:00,13.8,,26.0,,,,1,28,76,111,44t
4319,2024-01-06 23:00:00,17.2,,27.0,,,,1,28,81,113,44t
4320,2024-01-07 00:00:00,19.2,,31.0,,,,1,27,83,113,44t
4321,2024-01-07 01:00:00,20.9,,28.0,,,,1,26,89,127,44t
4322,2024-01-07 02:00:00,19.3,,17.0,,,,1,25,93,100,44t
4323,2024-01-07 03:00:00,13.7,,6.0,,,,1,25,95,91,44t
4324,2024-01-07 04:00:00,11.8,,8.0,,,,1,25,96,92,44t
4325,2024-01-07 05:00:00,14.1,,0.0,,,,1,25,97,106,44t
4326,2024-01-07 06:00:00,13.1,,3.0,,,,1,25,96,122,44t
4327,2024-01-07 07:00:00,16.6,,9.0,,,,1,26,94,120,44t
4328,2024-01-07 08:00:00,17.2,,17.0,,,,0,26,93,123,44t
4329,2024-01-07 09:00:00,18.2,,23.0,,,,1,27,87,234,44t
4330,2024-01-07 10:00:00,16.4,,,,,,1,28,78,231,44t
4331,2024-01-07 11:00:00,19.1,,2.0,,,,1,30,69,227,44t
4332,2024-01-07 12:00:00,16.8,,2.0,,,,1,30,65,218,44t
4333,2024-01-07 13:00:00,17.7,,2.0,,,,2,28,79,228,44t
4334,2024-01-07 14:00:00,21.3,,9.0,,,,1,28,78,212,44t
4335,2024-01-07 15:00:00,19.6,,3.0,,,,1,30,67,237,44t
4336,2024-01-07 16:00:00,16.7,,,,,,1,29,69,230,44t
4337,2024-01-07 17:00:00,16.3,,0.0,,,,1,28,72,190,44t
4338,2024-01-07 18:00:00,15.9,,1.0,,,,1,28,74,162,44t
4339,2024-01-07 19:00:00,20.7,,19.0,,,,1,28,74,163,44t
4340,2024-01-07 20:00:00,14.0,,8.0,,,,1,28,75,176,44t
4341,2024-01-07 21:00:00,13.5,,14.0,,,,1,28,77,131,44t
4342,2024-01-07 22:00:00,15.7,,0.0,,,,1,27,79,116,44t
4343,2024-01-07 23:00:00,11.9,,0.0,,,,1,27,82,117,44t
4344,2024-01-08 00:00:00,13.9,,1.0,,,,1,27,83,113,44t
4345,2024-01-08 01:00:00,15.7,,15.0,,,,1,27,83,103,44t
4346,2024-01-08 02:00:00,10.3,,22.0,,,,1,27,84,103,44t
4347,2024-01-08 03:00:00,16.5,,0.0,,,,1,27,84,98,44t
4348,2024-01-08 04:00:00,11.2,,1.0,,,,1,27,84,106,44t
4349,2024-01-08 05:00:00,19.4,,0.0,,,,1,26,86,108,44t
4350,2024-01-08 06:00:00,14.6,,1.0,,,,1,27,85,115,44t
4351,2024-01-08 07:00:00,14.2,,13.0,,,,1,27,83,113,44t
4352,2024-01-08 08:00:00,13.1,,9.0,,,,1,27,85,110,44t
4353,2024-01-08 09:00:00,16.8,,1.0,,,,1,28,78,115,44t
4354,2024-01-08 10:00:00,14.1,,0.0,,,,1,29,75,155,44t
4355,2024-01-08 11:00:00,,,0.0,,,,1,30,68,166,44t
4356,2024-01-08 12:00:00,16.5,,4.0,,,,1,30,65,211,44t
4357,2024-01-08 13:00:00,13.8,,5.0,,,,1,31,65,201,44t
4358,2024-01-08 14:00:00,16.2,,2.0,,,,1,31,62,214,44t
4359,2024-01-08 15:00:00,16.9,,0.0,,,,1,31,63,182,44t
4360,2024-01-08 16:00:00,14.6,,0.0,,,,1,30,67,190,44t
4361,2024-01-08 17:00:00,15.5,,,,,,1,29,72,178,44t
4362,2024-01-08 18:00:00,16.7,,6.0,,,,1,28,79,188,44t
4363,2024-01-08 19:00:00,14.5,,5.0,,,,1,28,78,173,44t
4364,2024-01-08 20:00:00,15.2,,1.0,,,,1,28,78,170,44t
4365,2024-01-08 21:00:00,13.3,,1.0,,,,1,28,78,181,44t
4366,2024-01-08 22:00:00,15.9,,0.0,,,,1,27,79,133,44t
4367,2024-01-08 23:00:00,11.2,,0.0,,,,1,27,80,120,44t
4368,2024-01-09 00:00:00,13.2,,2.0,,,,1,27,81,115,44t
4369,2024-01-09 01:00:00,13.5,,14.0,,,,1,27,81,106,44t
4370,2024-01-09 02:00:00,14.9,,11.0,,,,1,27,82,109,44t
4371,2024-01-09 03:00:00,13.8,,1.0,,,,1,27,80,112,44t
4372,2024-01-09 04:00:00,13.3,,1.0,,,,1,26,82,110,44t
4373,2024-01-09 05:00:00,14.9,,3.0,,,,1,27,82,112,44t
4374,2024-01-09 06:00:00,11.7,,0.0,,,,1,26,87,109,44t
4375,2024-01-09 07:00:00,18.0,,4.0,,,,1,26,90,111,44t
4376,2024-01-09 08:00:00,20.4,,6.0,,,,1,28,79,154,44t
4377,2024-01-09 09:00:00,12.6,,21.0,,,,1,29,74,195,44t
4378,2024-01-09 10:00:00,9.9,,22.0,,,,1,30,68,134,44t
4379,2024-01-09 11:00:00,13.9,,22.0,,,,1,31,63,164,44t
4380,2024-01-09 12:00:00,19.5,,0.0,,,,1,31,64,149,44t
4381,2024-01-09 13:00:00,17.5,,1.0,,,,1,31,64,198,44t
4382,2024-01-09 14:00:00,11.7,,8.0,,,,1,30,65,182,44t
4383,2024-01-09 15:00:00,12.5,,1.0,,,,1,31,64,166,44t
4384,2024-01-09 16:00:00,12.8,,0.0,,,,2,30,69,133,44t
4385,2024-01-09 17:00:00,14.7,,4.0,,,,2,29,71,133,44t
4386,2024-01-09 18:00:00,15.7,,,,,,1,29,75,124,44t
4387,2024-01-09 19:00:00,18.6,,8.0,,,,1,28,77,120,44t
4388,2024-01-09 20:00:00,17.8,,6.0,,,,1,28,80,110,44t
4389,2024-01-09 21:00:00,13.2,,14.0,,,,1,28,82,109,44t
4390,2024-01-09 22:00:00,15.5,,22.0,,,,1,28,79,129,44t
4391,2024-01-09 23:00:00,11.0,,16.0,,,,2,28,78,128,44t
4392,2024-01-10 00:00:00,20.3,,3.0,,,,1,28,79,122,44t
4393,2024-01-10 01:00:00,13.7,,12.0,,,,1,27,79,123,44t
4394,2024-01-10 02:00:00,15.7,,1.0,,,,1,27,80,116,44t
4395,2024-01-10 03:00:00,12.4,,0.0,,,,1,27,84,109,44t
4396,2024-01-10 04:00:00,13.9,,0.0,,,,1,26,87,107,44t
4397,2024-01-10 05:00:00,13.7,,0.0,,,,1,26,89,107,44t
4398,2024-01-10 06:00:00,16.8,,5.0,,,,1,26,90,106,44t
4399,2024-01-10 07:00:00,21.0,,2.0,,,,1,27,84,114,44t
4400,2024-01-10 08:00:00,19.0,,0.0,,,,1,28,78,123,44t
4401,2024-01-10 09:00:00,13.9,,0.0,,,,1,29,71,131,44t
4402,2024-01-10 10:00:00,16.6,,0.0,,,,1,31,63,162,44t
4403,2024-01-10 11:00:00,10.5,,2.0,,,,1,31,60,143,44t
4404,2024-01-10 12:00:00,12.5,,11.0,,,,1,32,57,168,44t
4405,2024-01-10 13:00:00,10.8,,4.0,,,,1,32,54,171,44t
4406,2024-01-10 14:00:00,13.2,,10.0,,,,1,32,55,163,44t
4407,2024-01-10 15:00:00,10.9,,8.0,,,,1,32,57,170,44t
4408,2024-01-10 16:00:00,8.9,,6.0,,,,1,31,61,163,44t
4409,2024-01-10 17:00:00,9.1,,9.0,,,,1,29,68,188,44t
4410,2024-01-10 18:00:00,15.8,,6.0,,,,1,28,73,190,44t
4411,2024-01-10 19:00:00,16.7,,,,,,1,28,75,190,44t
4412,2024-01-10 20:00:00,16.0,,6.0,,,,1,28,76,163,44t
4413,2024-01-10 21:00:00,12.4,,0.0,,,,1,28,76,129,44t
4414,2024-01-10 22:00:00,17.5,,0.0,,,,1,28,77,134,44t
4415,2024-01-10 23:00:00,15.6,,2.0,,,,1,28,78,119,44t
4416,2024-01-11 00:00:00,16.0,,2.0,,,,1,27,79,118,44t
4417,2024-01-11 01:00:00,12.2,,0.0,,,,1,27,80,110,44t
4418,2024-01-11 02:00:00,13.7,,5.0,,,,1,27,81,105,44t
4419,2024-01-11 03:00:00,11.1,,0.0,,,,1,27,83,102,44t
4420,2024-01-11 04:00:00,13.2,,0.0,,,,1,26,86,99,44t
4421,2024-01-11 05:00:00,15.9,,3.0,,,,1,26,87,102,44t
4422,2024-01-11 06:00:00,18.1,,5.0,,,,0,26,86,104,44t
4423,2024-01-11 07:00:00,16.7,,2.0,,,,1,27,85,107,44t
4424,2024-01-11 08:00:00,25.5,,2.0,,,,1,29,73,114,44t
4425,2024-01-11 09:00:00,16.8,,0.0,,,,1,30,62,146,44t
4426,2024-01-11 10:00:00,13.8,,0.0,,,,1,31,58,141,44t
4427,2024-01-11 11:00:00,11.9,,7.0,,,,1,32,56,150,44t
4428,2024-01-11 12:00:00,17.0,,2.0,,,,1,32,54,143,44t
4429,2024-01-11 13:00:00,17.0,,2.0,,,,1,32,53,138,44t
4430,2024-01-11 14:00:00,13.2,,14.0,,,,1,32,54,166,44t
4431,2024-01-11 15:00:00,11.1,,2.0,,,,1,31,59,204,44t
4432,2024-01-11 16:00:00,9.7,,1.0,,,,1,30,63,199,44t
4433,2024-01-11 17:00:00,14.8,,20.0,,,,1,29,69,139,44t
4434,2024-01-11 18:00:00,20.0,,9.0,,,,1,28,72,145,44t
4435,2024-01-11 19:00:00,18.3,,7.0,,,,1,28,74,171,44t
4436,2024-01-11 20:00:00,16.7,,,,,,1,28,74,137,44t
4437,2024-01-11 21:00:00,13.6,,0.0,,,,1,28,74,134,44t
4438,2024-01-11 22:00:00,14.9,,0.0,,,,1,28,75,131,44t
4439,2024-01-11 23:00:00,13.1,,12.0,,,,1,27,78,101,44t
4440,2024-01-12 00:00:00,13.5,,2.0,,,,0,27,79,106,44t
4441,2024-01-12 01:00:00,20.2,,11.0,,,,1,27,79,97,44t
4442,2024-01-12 02:00:00,14.7,,9.0,,,,0,26,83,106,44t
4443,2024-01-12 03:00:00,13.0,,6.0,,,,0,26,86,110,44t
4444,2024-01-12 04:00:00,13.7,,3.0,,,,0,25,87,106,44t
4445,2024-01-12 05:00:00,16.9,,0.0,,,,0,25,89,106,44t
4446,2024-01-12 06:00:00,27.1,,0.0,,,,0,25,90,109,44t
4447,2024-01-12 07:00:00,30.5,,1.0,,,,0,25,88,109,44t
4448,2024-01-12 08:00:00,22.6,,1.0,,,,1,28,75,122,44t
4449,2024-01-12 09:00:00,18.3,,2.0,,,,1,29,65,160,44t
4450,2024-01-12 10:00:00,12.5,,3.0,,,,0,31,57,138,44t
4451,2024-01-12 11:00:00,13.9,,5.0,,,,1,31,57,141,44t
4452,2024-01-12 12:00:00,14.5,,13.0,,,,1,32,54,174,44t
4453,2024-01-12 13:00:00,15.7,,8.0,,,,0,32,51,137,44t
4454,2024-01-12 14:00:00,18.4,,27.0,,,,1,32,51,143,44t
4455,2024-01-12 15:00:00,16.5,,29.0,,,,1,31,55,165,44t
4456,2024-01-12 16:00:00,18.9,,28.0,,,,1,30,61,141,44t
4457,2024-01-12 17:00:00,15.8,,28.0,,,,1,29,66,141,44t
4458,2024-01-12 18:00:00,22.6,,13.0,,,,1,28,70,142,44t
4459,2024-01-12 19:00:00,26.8,,3.0,,,,1,28,73,145,44t
4460,2024-01-12 20:00:00,23.4,,3.0,,,,1,28,74,119,44t
4461,2024-01-12 21:00:00,23.8,,,,,,1,27,74,115,44t
4462,2024-01-12 22:00:00,22.1,,0.0,,,,1,27,75,103,44t
4463,2024-01-12 23:00:00,24.5,,24.0,,,,1,27,76,96,44t
4464,2024-01-13 00:00:00,21.0,,3.0,,,,0,27,77,101,44t
4465,2024-01-13 01:00:00,19.9,,11.0,,,,1,26,78,98,44t
4466,2024-01-13 02:00:00,20.1,,6.0,,,,1,26,80,96,44t
4467,2024-01-13 03:00:00,17.0,,1.0,,,,1,26,80,99,44t
4468,2024-01-13 04:00:00,19.3,,3.0,,,,1,26,79,96,44t
4469,2024-01-13 05:00:00,15.8,,18.0,,,,1,26,80,96,44t
4470,2024-01-13 06:00:00,16.9,,7.0,,,,1,26,78,98,44t
4471,2024-01-13 07:00:00,16.9,,13.0,,,,1,26,77,95,44t
4472,2024-01-13 08:00:00,21.5,,14.0,,,,1,28,68,116,44t
4473,2024-01-13 09:00:00,15.5,,33.0,,,,1,29,63,115,44t
4474,2024-01-13 10:00:00,19.2,,39.0,,,,1,30,56,112,44t
4475,2024-01-13 11:00:00,25.4,,40.0,,,,1,31,50,144,44t
4476,2024-01-13 12:00:00,23.4,,0.0,,,,0,32,47,170,44t
4477,2024-01-13 13:00:00,21.9,,31.0,,,,0,32,48,168,44t
4478,2024-01-13 14:00:00,15.9,,6.0,,,,1,32,50,156,44t
4479,2024-01-13 15:00:00,17.7,,1.0,,,,1,31,55,146,44t
4480,2024-01-13 16:00:00,22.6,,1.0,,,,1,31,54,142,44t
4481,2024-01-13 17:00:00,22.1,,1.0,,,,1,30,60,144,44t
4482,2024-01-13 18:00:00,21.2,,9.0,,,,1,28,67,121,44t
4483,2024-01-13 19:00:00,24.7,,3.0,,,,1,28,71,115,44t
4484,2024-01-13 20:00:00,24.3,,1.0,,,,1,27,74,113,44t
4485,2024-01-13 21:00:00,24.8,,1.0,,,,1,27,75,109,44t
4486,2024-01-13 22:00:00,27.4,,,,,,1,27,75,111,44t
4487,2024-01-13 23:00:00,23.7,,4.0,,,,1,26,78,108,44t
4488,2024-01-14 00:00:00,28.3,,9.0,,,,1,26,79,109,44t
4489,2024-01-14 01:00:00,23.5,,,,,,1,26,82,107,44t
4490,2024-01-14 02:00:00,22.1,,140.0,,,,0,25,85,107,44t
4491,2024-01-14 03:00:00,22.7,,94.0,,,,0,25,85,110,44t
4492,2024-01-14 04:00:00,28.4,,1.0,,,,0,25,86,106,44t
4493,2024-01-14 05:00:00,31.4,,1.0,,,,0,25,85,106,44t
4494,2024-01-14 06:00:00,21.4,,0.0,,,,0,25,86,105,44t
4495,2024-01-14 07:00:00,29.5,,10.0,,,,1,26,78,112,44t
4496,2024-01-14 08:00:00,19.5,,1.0,,,,1,28,70,129,44t
4497,2024-01-14 09:00:00,22.3,,1.0,,,,1,29,65,114,44t
4498,2024-01-14 10:00:00,21.2,,6.0,,,,1,30,60,129,44t
4499,2024-01-14 11:00:00,25.6,,0.0,,,,1,31,52,140,44t
4500,2024-01-14 12:00:00,27.9,,19.0,,,,1,32,48,158,44t
4501,2024-01-14 13:00:00,24.6,,18.0,,,,1,31,52,167,44t
4502,2024-01-14 14:00:00,20.1,,43.0,,,,1,31,52,191,44t
4503,2024-01-14 15:00:00,,,37.0,,,,1,31,51,158,44t
4504,2024-01-14 16:00:00,,,30.0,,,,1,30,56,183,44t
4505,2024-01-14 17:00:00,19.2,,1.0,,,,1,29,60,153,44t
4506,2024-01-14 18:00:00,20.1,,2.0,,,,1,28,63,135,44t
4507,2024-01-14 19:00:00,22.7,,0.0,,,,1,27,68,114,44t
4508,2024-01-14 20:00:00,31.5,,1.0,,,,1,27,69,118,44t
4509,2024-01-14 21:00:00,22.8,,1.0,,,,1,27,70,117,44t
4510,2024-01-14 22:00:00,19.7,,2.0,,,,1,27,71,116,44t
4511,2024-01-14 23:00:00,13.9,,,,,,1,27,71,117,44t
4512,2024-01-15 00:00:00,13.7,,11.0,,,,2,27,74,119,44t
4513,2024-01-15 01:00:00,15.9,,25.0,,,,1,27,75,113,44t
4514,2024-01-15 02:00:00,14.1,,22.0,,,,1,26,78,106,44t
4515,2024-01-15 03:00:00,12.7,,25.0,,,,1,26,79,116,44t
4516,2024-01-15 04:00:00,13.7,,25.0,,,,1,27,75,117,44t
4517,2024-01-15 05:00:00,24.9,,2.0,,,,1,27,76,117,44t
4518,2024-01-15 06:00:00,21.3,,5.0,,,,1,27,78,109,44t
4519,2024-01-15 07:00:00,18.8,,3.0,,,,1,27,75,118,44t
4520,2024-01-15 08:00:00,18.2,,3.0,,,,1,28,70,114,44t
4521,2024-01-15 09:00:00,13.6,,13.0,,,,1,30,62,142,44t
4522,2024-01-15 10:00:00,15.7,,9.0,,,,1,30,59,207,44t
4523,2024-01-15 11:00:00,19.3,,4.0,,,,1,31,55,219,44t
4524,2024-01-15 12:00:00,18.5,,2.0,,,,0,32,54,197,44t
4525,2024-01-15 13:00:00,14.9,,2.0,,,,1,32,49,166,44t
4526,2024-01-15 14:00:00,12.1,,6.0,,,,1,32,51,172,44t
4527,2024-01-15 15:00:00,16.8,,22.0,,,,1,32,50,154,44t
4528,2024-01-15 16:00:00,16.2,,5.0,,,,1,31,54,189,44t
4529,2024-01-15 17:00:00,15.5,,1.0,,,,1,30,60,143,44t
4530,2024-01-15 18:00:00,16.2,,1.0,,,,1,28,68,138,44t
4531,2024-01-15 19:00:00,11.7,,10.0,,,,1,28,72,130,44t
4532,2024-01-15 20:00:00,17.7,,1.0,,,,1,28,73,133,44t
4533,2024-01-15 21:00:00,15.1,,10.0,,,,1,28,73,134,44t
4534,2024-01-15 22:00:00,20.2,,36.0,,,,1,28,73,142,44t
4535,2024-01-15 23:00:00,18.3,,16.0,,,,1,28,73,123,44t
4536,2024-01-16 00:00:00,20.1,,,,,,1,27,77,109,44t
4537,2024-01-16 01:00:00,19.8,,25.0,,,,1,26,82,106,44t
4538,2024-01-16 02:00:00,17.2,,29.0,,,,1,26,85,107,44t
4539,2024-01-16 03:00:00,16.1,,26.0,,,,1,26,88,105,44t
4540,2024-01-16 04:00:00,19.9,,18.0,,,,1,26,89,104,44t
4541,2024-01-16 05:00:00,22.5,,5.0,,,,1,26,90,104,44t
4542,2024-01-16 06:00:00,24.7,,22.0,,,,1,26,87,103,44t
4543,2024-01-16 07:00:00,19.8,,1.0,,,,1,26,89,107,44t
4544,2024-01-16 08:00:00,24.9,,0.0,,,,1,28,74,140,44t
4545,2024-01-16 09:00:00,14.0,,1.0,,,,1,30,68,169,44t
4546,2024-01-16 10:00:00,27.3,,3.0,,,,1,30,62,208,44t
4547,2024-01-16 11:00:00,19.9,,1.0,,,,1,31,60,216,44t
4548,2024-01-16 12:00:00,15.4,,7.0,,,,1,32,58,218,44t
4549,2024-01-16 13:00:00,12.4,,26.0,,,,1,32,55,178,44t
4550,2024-01-16 14:00:00,10.2,,27.0,,,,1,31,57,148,44t
4551,2024-01-16 15:00:00,9.1,,29.0,,,,1,31,61,199,44t
4552,2024-01-16 16:00:00,11.2,,30.0,,,,1,30,63,172,44t
4553,2024-01-16 17:00:00,17.3,,0.0,,,,1,29,67,152,44t
4554,2024-01-16 18:00:00,17.9,,3.0,,,,1,29,71,132,44t
4555,2024-01-16 19:00:00,19.4,,4.0,,,,1,28,73,137,44t
4556,2024-01-16 20:00:00,23.9,,1.0,,,,1,28,74,121,44t
4557,2024-01-16 21:00:00,26.9,,20.0,,,,1,28,75,123,44t
4558,2024-01-16 22:00:00,23.9,,13.0,,,,1,28,79,130,44t
4559,2024-01-16 23:00:00,23.3,,24.0,,,,1,27,79,127,44t
4560,2024-01-17 00:00:00,25.9,,20.0,,,,1,28,76,162,44t
4561,2024-01-17 01:00:00,23.6,,,,,,1,27,73,146,44t
4562,2024-01-17 02:00:00,13.7,,30.0,,,,1,27,73,134,44t
4563,2024-01-17 03:00:00,10.7,,28.0,,,,1,27,73,145,44t
4564,2024-01-17 04:00:00,12.8,,27.0,,,,1,27,72,129,44t
4565,2024-01-17 05:00:00,19.0,,7.0,,,,1,27,74,108,44t
4566,2024-01-17 06:00:00,15.6,,15.0,,,,1,27,79,132,44t
4567,2024-01-17 07:00:00,12.6,,0.0,,,,1,27,75,164,44t
4568,2024-01-17 08:00:00,13.9,,0.0,,,,1,28,70,176,44t
4569,2024-01-17 09:00:00,16.4,,1.0,,,,1,29,69,167,44t
4570,2024-01-17 10:00:00,16.0,,3.0,,,,1,30,61,177,44t
4571,2024-01-17 11:00:00,17.9,,15.0,,,,1,31,58,190,44t
4572,2024-01-17 12:00:00,17.7,,1.0,,,,1,31,57,187,44t
4573,2024-01-17 13:00:00,11.0,,28.0,,,,1,32,54,182,44t
4574,2024-01-17 14:00:00,13.7,,23.0,,,,1,32,53,192,44t
4575,2024-01-17 15:00:00,15.5,,6.0,,,,0,31,56,223,44t
4576,2024-01-17 16:00:00,19.3,,14.0,,,,1,30,58,181,44t
4577,2024-01-17 17:00:00,18.5,,11.0,,,,1,29,62,158,44t
4578,2024-01-17 18:00:00,18.7,,3.0,,,,1,28,69,158,44t
4579,2024-01-17 19:00:00,20.3,,2.0,,,,1,28,72,159,44t
4580,2024-01-17 20:00:00,14.2,,1.0,,,,1,28,73,143,44t
4581,2024-01-17 21:00:00,14.7,,3.0,,,,1,28,70,182,44t
4582,2024-01-17 22:00:00,16.6,,9.0,,,,1,28,70,183,44t
4583,2024-01-17 23:00:00,15.4,,15.0,,,,1,27,71,145,44t
4584,2024-01-18 00:00:00,13.9,,11.0,,,,1,27,72,126,44t
4585,2024-01-18 01:00:00,11.6,,29.0,,,,1,27,73,117,44t
4586,2024-01-18 02:00:00,9.9,,,,,,1,27,75,119,44t
4587,2024-01-18 03:00:00,10.7,,28.0,,,,1,27,75,129,44t
4588,2024-01-18 04:00:00,14.4,,8.0,,,,1,27,75,137,44t
4589,2024-01-18 05:00:00,22.5,,18.0,,,,1,27,76,141,44t
4590,2024-01-18 06:00:00,16.2,,9.0,,,,1,27,77,156,44t
4591,2024-01-18 07:00:00,12.9,,0.0,,,,1,27,74,197,44t
4592,2024-01-18 08:00:00,17.3,,,,,,0,0,0,0,44t
4593,2024-01-18 09:00:00,16.7,,,,,,0,0,0,0,44t
4594,2024-01-18 10:00:00,14.3,,,,,,0,0,0,0,44t
4595,2024-01-18 11:00:00,13.7,,,,,,0,0,0,0,44t
4596,2024-01-18 12:00:00,13.7,,,,,,0,0,0,0,44t
4597,2024-01-18 13:00:00,13.6,,,,,,0,0,0,0,44t
4598,2024-01-18 14:00:00,15.9,,,,,,0,0,0,0,44t
4599,2024-01-18 15:00:00,15.7,,,,,,0,0,0,0,44t
4600,2024-01-18 16:00:00,17.4,,,,,,0,0,0,0,44t
4601,2024-01-18 17:00:00,20.5,,,,,,0,0,0,0,44t
4602,2024-01-18 18:00:00,16.4,,,,,,0,0,0,0,44t
4603,2024-01-18 19:00:00,18.4,,,,,,0,0,0,0,44t
4604,2024-01-18 20:00:00,18.2,,,,,,0,0,0,0,44t
4605,2024-01-18 21:00:00,18.2,,,,,,0,0,0,0,44t
4606,2024-01-18 22:00:00,18.4,,,,,,0,0,0,0,44t
4607,2024-01-18 23:00:00,9.6,,,,,,0,0,0,0,44t
4608,2024-01-19 00:00:00,15.5,,,,,,0,0,0,0,44t
4609,2024-01-19 01:00:00,15.5,,,,,,0,0,0,0,44t
4610,2024-01-19 02:00:00,11.2,,,,,,0,0,0,0,44t
4611,2024-01-19 03:00:00,13.8,,,,,,0,0,0,0,44t
4612,2024-01-19 04:00:00,17.6,,,,,,0,0,0,0,44t
4613,2024-01-19 05:00:00,25.0,,,,,,0,0,0,0,44t
4614,2024-01-19 06:00:00,25.0,,,,,,0,0,0,0,44t
4615,2024-01-19 07:00:00,18.2,,,,,,0,0,0,0,44t
4616,2024-01-19 08:00:00,17.3,,,,,,0,0,0,0,44t
4617,2024-01-19 09:00:00,17.5,,,,,,0,0,0,0,44t
4618,2024-01-19 10:00:00,21.7,,,,,,0,0,0,0,44t
4619,2024-01-19 11:00:00,17.6,,,,,,0,0,0,0,44t
4620,2024-01-19 12:00:00,14.3,,7.0,,,,1,31,56,182,44t
4621,2024-01-19 13:00:00,13.6,,32.0,,,,1,32,55,176,44t
4622,2024-01-19 14:00:00,10.2,,16.0,,,,1,32,52,161,44t
4623,2024-01-19 15:00:00,17.7,,4.0,,,,1,32,54,172,44t
4624,2024-01-19 16:00:00,16.5,,6.0,,,,1,30,60,209,44t
4625,2024-01-19 17:00:00,15.7,,,,,,0,0,0,0,44t
4626,2024-01-19 18:00:00,20.5,,,,,,0,0,0,0,44t
4627,2024-01-19 19:00:00,18.7,,,,,,0,0,0,0,44t
4628,2024-01-19 20:00:00,19.2,,,,,,0,0,0,0,44t
4629,2024-01-19 21:00:00,20.1,,,,,,0,0,0,0,44t
4630,2024-01-19 22:00:00,20.9,,,,,,0,0,0,0,44t
4631,2024-01-19 23:00:00,17.3,,,,,,0,0,0,0,44t
4632,2024-01-20 00:00:00,18.9,,,,,,0,0,0,0,44t
4633,2024-01-20 01:00:00,11.8,,,,,,0,0,0,0,44t
4634,2024-01-20 02:00:00,11.6,,,,,,0,0,0,0,44t
4635,2024-01-20 03:00:00,12.9,,,,,,0,0,0,0,44t
4636,2024-01-20 04:00:00,26.9,,,,,,0,0,0,0,44t
4637,2024-01-20 05:00:00,29.1,,,,,,0,0,0,0,44t
4638,2024-01-20 06:00:00,28.0,,,,,,0,0,0,0,44t
4639,2024-01-20 07:00:00,31.5,,,,,,0,0,0,0,44t
